place_id,scan_date,name,category_query,locality,address,phone,website_status,social_url,rating,review_count,maps_url,types
ChIJN-QFURq5SUcRuKLoP6dmsvE,2026-08-13,DMA Auto,service auto,Dej,"Strada 1 Mai 184, 405200 Dej",0767 700 013,none,,5,10,https://maps.google.com/?cid=17416095577512911544&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,point_of_interest|establishment
ChIJoWv321vHSUcRr3C32F2QWUA,2026-08-13,C & V Autoparc,service auto,Dej,"Strada Baia Mare, 405200 Dej",0760 744 894,social_only,https://www.facebook.com/profile.php?id=100063627361122,3.9,12,https://maps.google.com/?cid=4636896024096895151&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,chauffeur_service|transportation_service|point_of_interest|establishment
ChIJBZzXq2TxSEcRor5p42PX9N8,2026-08-13,Tractari Auto si Asistenta Rutiera zona Huedin,service auto,Huedin,405400 Huedin,0741 734 141,none,,5,24,https://maps.google.com/?cid=16137760188792422050&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJt_jMmV7xSEcRzWY1huajmYc,2026-08-13,Mocan Service,service auto,Huedin,"Str. Piata Victoriei, 405400 Huedin",0773 876 718,none,,5,3,https://maps.google.com/?cid=9771021077046453965&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|auto_parts_store|store|point_of_interest|service
ChIJvex4rF_xSEcRqQb1ubxrU8A,2026-08-13,Vulcanizare Mobila Non-Stop Huedin,service auto,Huedin,"Strada Zorilor 23, 405400 Huedin",0775 101 302,none,,5,119,https://maps.google.com/?cid=13858538936667014825&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJ2-8t5O7xSEcR1Pzs4Llv1bo,2026-08-13,Tractariu auto si asistenta Huedin,service auto,Huedin,"Piața Republicii 8, 405400 Huedin",0745 084 996,none,,5,3,https://maps.google.com/?cid=13462789505227226324&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,transportation_service|shipping_service|point_of_interest|service|establishment
ChIJ79bTBF_7SEcR4aiN8e03qPY,2026-08-13,ITP F1 AUTO,service auto,Huedin,"Strada Protopop Aurel Munteanu 100, 405400 Huedin",0753 847 582,none,,5,14,https://maps.google.com/?cid=17773517424517032161&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJfWR_x2DxSEcRc3qolz56iBc,2026-08-13,Tractări auto non-stop TSA,service auto,Huedin,"Str. Oborului, 405400 Huedin",0740 403 292,none,,5,11,https://maps.google.com/?cid=1695739668955953779&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,chauffeur_service|transportation_service|point_of_interest|establishment
ChIJXxCEw0JmSUcRcTY2A3AWdoE,2026-08-13,Service Auto Vadim,service auto,Turda,"Strada Câmpiei 15, 405100 Turda",0745 707 707,none,,4.6,88,https://maps.google.com/?cid=9328668348490593905&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,auto_parts_store|car_repair|store|service|point_of_interest
ChIJrWEX0bdnSUcRdjvt2jQU3CY,2026-08-13,Electronic Auto Turda,service auto,Turda,"Strada Petru Rareș, 401133 Turda",0745 577 816,none,,5,73,https://maps.google.com/?cid=2800135285561441142&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJ8Q_wo5toSUcR9-UqSqudcLU,2026-08-13,Moto Servimpex,service auto,Turda,"Strada Petru Rareș 18, 401133 Turda",0264 312 040,none,,4.2,58,https://maps.google.com/?cid=13074123077265843703&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJFdn5QABpSUcR6OQyFd3SxxA,2026-08-13,Advanced Auto Repair,service auto,Turda,"Strada Roșiori 12, 401053 Turda",0763 255 889,none,,5,12,https://maps.google.com/?cid=1209166871957529832&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJeaEEHcBnSUcRStD8r2EzaJs,2026-08-13,Linia Can Start Stop,service auto,Turda,"Str.Bogata nr.2, 4-6, 401117 Turda",0771 390 526,none,,5,71,https://maps.google.com/?cid=11198256968114163786&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,chauffeur_service|transportation_service|point_of_interest|establishment
ChIJD03x3kxnSUcRUIXR1QzTpwE,2026-08-13,Autovalera Service,service auto,Turda,"Strada Laminoriştilor 201 A, 405100 Câmpia Turzii",0757 298 500,none,,4.6,54,https://maps.google.com/?cid=119295967228953936&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJnZJCQt1pSUcRVjAJjsYVzl8,2026-08-13,AWB ELECTRO-SERVICE AUTO,service auto,Turda,"Str. Clujului 75, 401180 Turda",0744 780 280,none,,4.8,10,https://maps.google.com/?cid=6903479221336223830&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJ_Zi-wOBnSUcRrC4TOA_m_kg,2026-08-13,Tinichigerie auto,service auto,Turda,Turda,0748 364 631,none,,3,4,https://maps.google.com/?cid=5259894367854997164&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJw6CQJD9pSUcRXGjICO0RG44,2026-08-13,ITP TURDA Xavis Service,service auto,Turda,"Str. Dr. Ioan Ratiu 17, 407405 Turda",0737 017 770,none,,4.7,31,https://maps.google.com/?cid=10239797887509227612&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,point_of_interest|establishment
ChIJbb9cGLhoSUcRdl5UU6wB4Q4,2026-08-13,Dacia Service Automobile Turda,service auto,Turda,"Str. Clujului FN, 401180 Turda",0748 887 333,none,,4.8,930,https://maps.google.com/?cid=1072140025934929526&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_dealer|chauffeur_service|store|transportation_service|point_of_interest
ChIJvWZVujJpSUcR1asIsuMar6Q,2026-08-13,Service auto multimarca,service auto,Turda,"Piaţa Basarabiei 44, 401180 Turda",0756 044 778,none,,3.7,3,https://maps.google.com/?cid=11866733108391357397&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJRfoP2S5hSUcRSZf-fcCp2Ho,2026-08-13,Euroline Motors,service auto,Campia Turzii,"Str. 1 Decembrie 1918 170, 401045 Câmpia Turzii",0733 693 084,none,,4.2,122,https://maps.google.com/?cid=8852011711809361737&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJc3rTOf5nSUcRzFzT6JPhJQI,2026-08-13,Ștefdan Comimpex,service auto,Campia Turzii,"Strada Teilor 14, 405100 Câmpia Turzii",0742 540 044,none,,4.9,17,https://maps.google.com/?cid=154777787596758220&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJXQ13QABnSUcRp6dqepE5QCE,2026-08-13,Service Eurocuantic,service auto,Campia Turzii,"Strada Laminoriştilor 263, 405100 Câmpia Turzii",0759 670 831,none,,4.5,8,https://maps.google.com/?cid=2395978298747955111&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJRTAQaABnSUcRYV8go-bVMrE,2026-08-13,Electrician auto Câmpia Turzii,service auto,Campia Turzii,"Str. 1 Decembrie 1918 43, 405100 Câmpia Turzii",,social_only,https://www.facebook.com/share/1BiP32z3SP/,1,1,https://maps.google.com/?cid=12768503080104779617&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJz4ZrM8hmSUcRhVG6yNe7n-Q,2026-08-13,Călinserv,service auto,Campia Turzii,"Strada Gheorghe Doja 5, 405100 Câmpia Turzii",0753 662 550,none,,4.5,60,https://maps.google.com/?cid=16474092497404580229&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,auto_parts_store|car_repair|point_of_interest|service|store
ChIJOYKSvZVmSUcRDtnifhx4FEE,2026-08-13,Vulcanizare Prodim 2004,service auto,Campia Turzii,"Strada Laminoriştilor 142, 405100 Câmpia Turzii",0740 254 267,none,,4.7,103,https://maps.google.com/?cid=4689505175782742286&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tire_shop|auto_parts_store|car_repair|point_of_interest|service
ChIJcYCRzK5nSUcR4hK9ef9B8wM,2026-08-13,Retro Autos Passion,service auto,Campia Turzii,"Strada Trandafirilor 33a, 405100 Câmpia Turzii",0770 268 549,none,,5,3,https://maps.google.com/?cid=284643766969373410&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJMV5PJgBnSUcRvyh1aEqtDGs,2026-08-13,Wow Detailing & Parbrize,service auto,Campia Turzii,"Str. 1 Decembrie 1918 14, 405100 Câmpia Turzii",0745 839 464,none,,5,1,https://maps.google.com/?cid=7713730796870510783&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJNYVyezdnSUcRey4lGzeCPxk,2026-08-13,Wuw Autotehnic Expert,service auto,Campia Turzii,"Strada Vasile Goldis 3, 405100 Câmpia Turzii",0758 088 281,none,,5,17,https://maps.google.com/?cid=1819315947671203451&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,market|point_of_interest|establishment
ChIJI_Tk-0ZhSUcRJASL-gxNkLs,2026-08-13,AUTO TAIA SRL,service auto,Campia Turzii,"Strada Lucian Blaga, 405100 Câmpia Turzii",0757 467 204,none,,5,1,https://maps.google.com/?cid=13515387199877219364&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJG4TKNepnSUcR3kQl-wS2aZU,2026-08-13,ITP Campia Turzii,service auto,Campia Turzii,"Strada George Coșbuc 26 E, 405100 Câmpia Turzii",0743 116 434,none,,4.9,20,https://maps.google.com/?cid=10766336516715529438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJcTY67adnSUcR-X4BOif_YeU,2026-08-13,Marauto Body Shop,service auto,Campia Turzii,"Strada George Coșbuc 2, 405100 Câmpia Turzii",0787 643 488,none,,4.6,32,https://maps.google.com/?cid=16528772651368414969&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,auto_parts_store|building_materials_store|car_repair|home_goods_store|point_of_interest
ChIJLX9JEQBnSUcRG8_dclDmw0M,2026-08-13,BMW Service Nicu Dobre,service auto,Campia Turzii,"Câmpiei, 407590 Viișoara",0744 886 443,none,,5,5,https://maps.google.com/?cid=4882999654198660891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJ2yCiVCsPSUcR9Npq1e-OM0s,2026-08-13,Tarta Service,service auto,Iara Cluj,"Strada Trandafirilor 14, 400237 Cluj-Napoca",0728 107 450,social_only,https://www.facebook.com/tartaservice/,5,4,https://maps.google.com/?cid=5418831937385716468&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJHYcWBgAPSUcRxuM643gX1iU,2026-08-13,Auto Service Vasi Morar,service auto,Iara Cluj,"Strada Horea 39A, 407280 Florești",,none,,5,2,https://maps.google.com/?cid=2726392432395215814&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJSX7iZzANSUcRXUntIPCAso0,2026-08-13,Sky Auto,service auto,Iara Cluj,"Strada Nicolae Corcheș 5s, Cluj-Napoca",0733 046 211,none,,4.6,86,https://maps.google.com/?cid=10210365074035263837&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJ-w1_RwAPSUcRpc3ONQhF__M,2026-08-13,Patrimek Service Auto,service auto,Iara Cluj,"Aleea Cioplea, 400678 Cluj-Napoca",0749 016 699,none,,5,67,https://maps.google.com/?cid=17581847371842506149&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|chauffeur_service|service|point_of_interest|transportation_service
ChIJLVmE94cQSUcRpqmt1bBg-UY,2026-08-13,Q-Service David Car,service auto,Savadisla,"Sat.Vlaha nr.1E, 407513 Cluj-Napoca, 407513 Vlaha",0744 188 410,none,,4.4,130,https://maps.google.com/?cid=5114225164471347622&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJDfFxxAQPSUcRsO8I8-o9nnE,2026-08-13,Daniel Service,service auto,Savadisla,"Strada Tăietura Turcului 66, 400394 Cluj-Napoca",0722 524 652,none,,4.9,11,https://maps.google.com/?cid=8187049251915231152&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJPynYeX4NSUcRUbt0MgM1z50,2026-08-13,Auto N&G Service,service auto,Savadisla,"Strada Traian Vuia 25a, 400394 Cluj-Napoca",0745 634 264,none,,5,25,https://maps.google.com/?cid=11371365871981476689&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJIxt3G8q9SUcRpNvzFJlPaVg,2026-08-13,Service Auto,service auto,Savadisla,România,,none,,5,7,https://maps.google.com/?cid=6370710666792393636&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJyRVKBrIRSUcRsny1ORph7O0,2026-08-13,Ghr Auto,service auto,Savadisla,"Savadisla 183, 407505 Săvădisla",0743 019 164,none,,,0,https://maps.google.com/?cid=17144184646757874866&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,market|car_repair|point_of_interest|service|establishment
ChIJoXuizCEDSUcRhFeDP2LmRTw,2026-08-13,ROBI SERVICE S.R.L.,service auto,Capusu Mare,"E60 274, 407145 Căpușu Mare",0752 960 532,none,,5,5,https://maps.google.com/?cid=4343130725315467140&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,service|point_of_interest|establishment
ChIJg7O2qSMbSUcReWplMsz33FU,2026-08-13,TRF KAR SERVICE,service auto,Capusu Mare,"Strada Mihai Eminescu 451A, Luna de Sus",0732 588 087,none,,4.9,33,https://maps.google.com/?cid=6187092444491115129&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJ2xtXFUBnSEcRTKPnUjtiuj4,2026-08-13,Vulcanizare BTO Zalau - Aghires,service auto,Aghiresu,"Strada Principală 125A, 457246 Aghireș",0771 689 599,social_only,"https://www.google.com/maps/@47.1582985,23.0014771,1046m/data=!3m1!1e3?entry=ttu&g_ep=EgoyMDI1MDIyNi4xIKXMDSoASAFQAw%3D%3D",5,7,https://maps.google.com/?cid=4520033182953218892&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJEQJXR1IPSUcR5vTzrTSzzmU,2026-08-13,Fresh Auto,service auto,Aghiresu,"Strada Trandafirilor 11, Cluj-Napoca",0759 851 032,none,,4.6,11,https://maps.google.com/?cid=7335997881871234278&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,market|car_repair|car_dealer|store|service
ChIJU0KkRQEJSUcRrJK_XsH0o3k,2026-08-13,Vulcanizare Chinteni Mgy Tire Change,service auto,Chinteni,"Strada Unirii 82, 407205 Chinteni",0740 544 018,none,,5,80,https://maps.google.com/?cid=8765118411148595884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJPZ4G6wUJSUcRjI6JoyMnnjE,2026-08-13,Vulcanizare Chinteni,service auto,Chinteni,"Strada Unirii 70, 407205 Chinteni",0745 605 671,none,,4.6,38,https://maps.google.com/?cid=3575338188199792268&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJr-eVJssLSUcRz9qDIiR69eo,2026-08-13,Napoval Service Auto,service auto,Chinteni,"Strada Tractoriștilor 2, 400394 Cluj-Napoca",0741 350 950,none,,4.6,9,https://maps.google.com/?cid=16930572669785725647&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJOR1hYKoNSUcR_o4FnO0bEQA,2026-08-13,Vulcanizare BEN,service auto,Feleacu,407270 Feleacu,0749 153 561,none,,4.3,47,https://maps.google.com/?cid=4815781942890238&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tire_shop|auto_parts_store|car_repair|service|point_of_interest
ChIJc2jd_IF3SUcRz7bZZ3YefLA,2026-08-13,RTCS AUTO,service auto,Caianu Cluj,"DJ161G 13, 407122 Căianu Mic",0766 262 821,none,,5,33,https://maps.google.com/?cid=12717072941684733647&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJO0TmHJSCSUcRsMjGWH7Dqmo,2026-08-13,Aqua Blue Motors,service auto,Mociu,"DN16, Mociu",,none,,4.4,38,https://maps.google.com/?cid=7686170661483890864&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_wash|car_repair|service|point_of_interest|establishment
ChIJZ8mUCNMLSUcRcMwJICbCYQI,2026-08-13,Ovidiu Reparații SRL,service auto,Mociu,"Strada Școlii 63C, 407042 Sânnicoară",0744 800 316,none,,4.7,96,https://maps.google.com/?cid=171631729818848368&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJz1o4cMiDSUcRTMiR1LjvmoM,2026-08-13,"VULCANIZARE , PIESE AUTO MOCIU",service auto,Mociu,"DN16 53, Zorenii de Vale",,none,,4.7,6,https://maps.google.com/?cid=9483155542501345356&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJS0BTFCiDSUcRB9ltGJJRUW8,2026-08-13,Vulcanizare,service auto,Mociu,Mociu,,none,,,0,https://maps.google.com/?cid=8021282099240491271&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJzV9EA1IbSUcRtUGEUV17erM,2026-08-13,Petrișor Ioan PF-vulcanizare,vulcanizare,Gilau,"E60, 407310 Gilău",,none,,4.4,7,https://maps.google.com/?cid=12932784920677597621&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJ0xkJdBkPSUcRd4FCjHabal0,2026-08-13,Vulcanizare Auto Floresti - NextWheel,vulcanizare,Gilau,"E60 222, 407280 Florești",0740 605 149,none,,4.9,170,https://maps.google.com/?cid=6731363526520242551&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJi_B3TnoOSUcROqNBHb-oHCc,2026-08-13,Kimera,vulcanizare,Gilau,"Strada Frunzișului 15, 400000 Cluj-Napoca",0773 917 981,none,,4.5,70,https://maps.google.com/?cid=2818313005610148666&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tire_shop|auto_parts_store|car_repair|service|point_of_interest
ChIJ-0ecbAAbSUcR2rPk3H5N450,2026-08-13,Vulcanizare TIR - parcare Poienaru,vulcanizare,Gilau,"Str. Ferma 7 2, 407310 Gilău",,none,,5,1,https://maps.google.com/?cid=11377022290935198682&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJKRPC5K8RSUcRx8VSzLsRmrM,2026-08-13,vulcanizare&service21,vulcanizare,Floresti Cluj,"Str. Eroilor 56, 407280 Florești",0770 795 928,none,,4.7,149,https://maps.google.com/?cid=12941675977487074759&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJv1LtowIPSUcRpO-5LEEh_-I,2026-08-13,Vulcanizare Auto,vulcanizare,Floresti Cluj,"Str. Răzoare 486A, 407280 Florești",0756 204 800,none,,5,14,https://maps.google.com/?cid=16356828935439904676&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJBf-jfnIRSUcRgGSUab2lOkw,2026-08-13,Pro Wheels Service,vulcanizare,Floresti Cluj,"hala 9, ferma 15, Strada Cetății, 407280 Florești",0741 611 616,none,,4.9,48,https://maps.google.com/?cid=5492884928470475904&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tire_shop|auto_parts_store|car_repair|store|point_of_interest
ChIJ78POu98PSUcRDhr_MP3bDts,2026-08-13,Chiorean Vasile PFA,vulcanizare,Floresti Cluj,"Strada Avram Iancu 116, 407280 Florești",0746 305 710,none,,3.9,96,https://maps.google.com/?cid=15784795624475400718&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tire_shop|auto_parts_store|car_repair|store|point_of_interest
ChIJ4534VAAPSUcR-8ga066Fap4,2026-08-13,"Spalatorie AutoSic, Detailing auto, vulcanizare și echilibrare",vulcanizare,Floresti Cluj,"Strada Avram Iancu 486A, 407280 Florești",0745 075 391,none,,4.6,17,https://maps.google.com/?cid=11415083191436495099&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_wash|car_repair|point_of_interest|service|establishment
ChIJp957eTZ1SUcR6P1JLYr2EnQ,2026-08-13,Fensu,vulcanizare,Apahida,"Strada Iuliu Maniu 2, 407035 Apahida",0752 928 113,none,,5,8,https://maps.google.com/?cid=8364018531306175976&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJw8ephxYLSUcRUB3Vfsyd6Qk,2026-08-13,Vulcanizare Sannicoara,vulcanizare,Apahida,"Strada Grădinarilor 1, 407042 Sânnicoară",0743 663 382,none,,4.6,44,https://maps.google.com/?cid=714275517541719376&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tire_shop|auto_parts_store|car_repair|store|service
ChIJjdCpVby9SUcRiv-zbKXy2xo,2026-08-13,Vulcanizare Catalin,vulcanizare,Gherla,"Strada Clujului 5b, 405300 Gherla",0754 859 999,none,,5,38,https://maps.google.com/?cid=1935407257193021322&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJ2yZ0hw-9SUcR7WtCDZpbCwk,2026-08-13,Vulcanizare auto!,vulcanizare,Gherla,"Șoseaua Dejului, Gherla",0744 532 982,none,,4.1,55,https://maps.google.com/?cid=651715288290716653&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJtVVB0ay9SUcRDtwhKKxIpI0,2026-08-13,Vulcanizare,vulcanizare,Gherla,Băiţa,0745 653 578,none,,4.6,55,https://maps.google.com/?cid=10206362559773269006&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tire_shop|auto_parts_store|car_repair|store|service
ChIJyYVFlwgMSUcR8fPTn0At3W8,2026-08-13,Dolsat Com,vulcanizare,Gherla,"Strada Câmpina 88, 400000 Cluj-Napoca",0755 785 676,none,,4.5,52,https://maps.google.com/?cid=8060648663645680625&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tire_shop|auto_parts_store|car_repair|store|service
